threshold,false_positives,fp_per_scan,true_positives,sensitivity
0.9977759718894958,0,0.0,53,0.5408163265306123
0.9973446726799011,0,0.0,54,0.5510204081632653
0.9971112012863159,0,0.0,55,0.5612244897959183
0.9967302083969116,0,0.0,56,0.5714285714285714
0.9959588646888733,0,0.0,57,0.5816326530612245
0.9949912428855896,0,0.0,58,0.5918367346938775
0.9946979284286499,0,0.0,59,0.6020408163265306
0.9942976832389832,0,0.0,60,0.6122448979591837
0.9937688112258911,0,0.0,61,0.6224489795918368
0.9923582673072815,0,0.0,62,0.6326530612244898
0.9921608567237854,0,0.0,63,0.6428571428571429
0.99212247133255,0,0.0,64,0.6530612244897959
0.9916753768920898,0,0.0,65,0.6632653061224489
0.9907425045967102,0,0.0,66,0.673469387755102
0.9907130599021912,0,0.0,67,0.6836734693877551
0.9894341826438904,0,0.0,68,0.6938775510204082
0.9889006614685059,0,0.0,69,0.7040816326530612
0.9887547492980957,0,0.0,70,0.7142857142857143
0.9875323176383972,0,0.0,71,0.7244897959183674
0.9871183633804321,0,0.0,72,0.7346938775510204
0.9849907755851746,0,0.0,73,0.7448979591836735
0.9843031167984009,0,0.0,74,0.7551020408163265
0.9828388094902039,0,0.0,75,0.7653061224489796
0.977272629737854,0,0.0,76,0.7755102040816326
0.9771125316619873,0,0.0,77,0.7857142857142857
0.9756112694740295,0,0.0,78,0.7959183673469388
0.9616304039955139,0,0.0,79,0.8061224489795918
0.9609110355377197,0,0.0,80,0.8163265306122449
0.9462414979934692,0,0.0,81,0.826530612244898
0.9454839825630188,1,0.011494252873563218,81,0.826530612244898
0.9434040188789368,1,0.011494252873563218,82,0.8367346938775511
0.9375398755073547,1,0.011494252873563218,83,0.8469387755102041
0.9343783855438232,1,0.011494252873563218,84,0.8571428571428571
0.9333440661430359,2,0.022988505747126436,84,0.8571428571428571
0.932089626789093,2,0.022988505747126436,85,0.8673469387755102
0.9290856122970581,2,0.022988505747126436,86,0.8775510204081632
0.9136070013046265,2,0.022988505747126436,87,0.8877551020408163
0.8965801000595093,2,0.022988505747126436,88,0.8979591836734694
0.8942864537239075,3,0.034482758620689655,88,0.8979591836734694
0.8914951086044312,3,0.034482758620689655,89,0.9081632653061225
0.8886597156524658,3,0.034482758620689655,90,0.9183673469387755
0.8833651542663574,4,0.04597701149425287,90,0.9183673469387755
0.8696522116661072,4,0.04597701149425287,91,0.9285714285714286
0.8615636825561523,4,0.04597701149425287,92,0.9387755102040817
0.8501657843589783,4,0.04597701149425287,93,0.9489795918367347
0.8213456869125366,5,0.05747126436781609,93,0.9489795918367347
0.7077996730804443,6,0.06896551724137931,93,0.9489795918367347
0.7055567502975464,7,0.08045977011494253,93,0.9489795918367347
0.6041929125785828,7,0.08045977011494253,94,0.9591836734693877
0.46791672706604004,8,0.09195402298850575,94,0.9591836734693877
0.36736759543418884,9,0.10344827586206896,94,0.9591836734693877
0.36060917377471924,9,0.10344827586206896,95,0.9693877551020408
0.3516099154949188,10,0.11494252873563218,95,0.9693877551020408
0.3325543701648712,11,0.12643678160919541,95,0.9693877551020408
0.3233211040496826,12,0.13793103448275862,95,0.9693877551020408
0.3225061595439911,12,0.13793103448275862,96,0.9795918367346939
0.29921820759773254,13,0.14942528735632185,96,0.9795918367346939
0.26437076926231384,14,0.16091954022988506,96,0.9795918367346939
0.24086302518844604,15,0.1724137931034483,96,0.9795918367346939
0.22597359120845795,16,0.1839080459770115,96,0.9795918367346939
0.20763130486011505,17,0.19540229885057472,96,0.9795918367346939
0.20551054179668427,18,0.20689655172413793,96,0.9795918367346939
0.20268632471561432,19,0.21839080459770116,96,0.9795918367346939
0.1985655128955841,20,0.22988505747126436,96,0.9795918367346939
0.18855051696300507,21,0.2413793103448276,96,0.9795918367346939
0.1853724867105484,22,0.25287356321839083,96,0.9795918367346939
0.17768637835979462,23,0.26436781609195403,96,0.9795918367346939
